uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,pub_year
GENCC_000104-HGNC_9282-OMIM_617506-HP_0000006-GENCC_100002,HGNC:9282,PPP1CB,MONDO:0054588,Noonan syndrome-like disorder with loose anagen hair 2,OMIM:617506,Noonan syndrome-like disorder with loose anagen hair 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9282,PPP1CB,OMIM:617506,"Noonan syndrome-like disorder with loose anagen hair 2, 617506",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:15,https://panelapp.genomicsengland.co.uk/panels/48/,,27681385,,000104.pa48.v1.73.hgnc9282.m1.p1,2020-10-08,2016.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603483,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,11704759,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2001.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,12529711,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2003.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,12634870,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2003.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,15384080,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2004.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,15240615,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2004.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,16263833,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2005.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17497712,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_9644-OMIM_151100-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0100082,LEOPARD syndrome 1,OMIM:151100,LEOPARD syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:151100,LEOPARD syndrome 1 151100,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,18678287,,000104.pa48.v1.73.hgnc9644.m1.p1,2020-10-08,2008.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603483,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2007.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,11704759,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2001.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,12529711,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2003.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,12634870,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2003.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,15384080,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2004.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,15240615,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2004.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,16263833,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2005.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17497712,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2007.0
GENCC_000104-HGNC_9644-OMIM_163950-HP_0000006-GENCC_100002,HGNC:9644,PTPN11,MONDO:0008104,Noonan syndrome 1,OMIM:163950,Noonan syndrome 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9644,PTPN11,OMIM:163950,Noonan syndrome 1 163950,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,18678287,,000104.pa48.v1.73.hgnc9644.m1.p2,2020-10-08,2008.0
GENCC_000104-HGNC_9829-OMIM_611554-HP_0000006-GENCC_100002,HGNC:9829,RAF1,MONDO:0012691,LEOPARD syndrome 2,OMIM:611554,LEOPARD syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9829,RAF1,OMIM:611554,LEOPARD syndrome 2 611554,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603483,,000104.pa48.v1.73.hgnc9829.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_9829-OMIM_611554-HP_0000006-GENCC_100002,HGNC:9829,RAF1,MONDO:0012691,LEOPARD syndrome 2,OMIM:611554,LEOPARD syndrome 2,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9829,RAF1,OMIM:611554,LEOPARD syndrome 2 611554,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603482,,000104.pa48.v1.73.hgnc9829.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_9829-OMIM_611553-HP_0000006-GENCC_100002,HGNC:9829,RAF1,MONDO:0012690,Noonan syndrome 5,OMIM:611553,Noonan syndrome 5,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9829,RAF1,OMIM:611553,Noonan syndrome 5 611553,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603483,,000104.pa48.v1.73.hgnc9829.m1.p2,2020-10-08,2007.0
GENCC_000104-HGNC_9829-OMIM_611553-HP_0000006-GENCC_100002,HGNC:9829,RAF1,MONDO:0012690,Noonan syndrome 5,OMIM:611553,Noonan syndrome 5,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:9829,RAF1,OMIM:611553,Noonan syndrome 5 611553,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17603482,,000104.pa48.v1.73.hgnc9829.m1.p2,2020-10-08,2007.0
GENCC_000104-HGNC_10023-OMIM_615355-HP_0000006-GENCC_100002,HGNC:10023,RIT1,MONDO:0014143,Noonan syndrome 8,OMIM:615355,Noonan syndrome 8,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:10023,RIT1,OMIM:615355,Noonan syndrome 8 615355,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,23791108,,000104.pa48.v1.73.hgnc10023.m1.p1,2020-10-08,2013.0
GENCC_000104-HGNC_10023-OMIM_615355-HP_0000006-GENCC_100002,HGNC:10023,RIT1,MONDO:0014143,Noonan syndrome 8,OMIM:615355,Noonan syndrome 8,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:10023,RIT1,OMIM:615355,Noonan syndrome 8 615355,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,25124994,,000104.pa48.v1.73.hgnc10023.m1.p1,2020-10-08,2016.0
GENCC_000104-HGNC_10023-OMIM_615355-HP_0000006-GENCC_100002,HGNC:10023,RIT1,MONDO:0014143,Noonan syndrome 8,OMIM:615355,Noonan syndrome 8,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:10023,RIT1,OMIM:615355,Noonan syndrome 8 615355,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,24939608,,000104.pa48.v1.73.hgnc10023.m1.p1,2020-10-08,2015.0
GENCC_000104-HGNC_10447-MONDO_0018997-HP_0000006-GENCC_100003,HGNC:10447,RRAS,MONDO:0018997,Noonan syndrome,MONDO:0018997,Noonan syndrome,GENCC:100003,Moderate,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:10447,RRAS,MONDO:0018997,Noonan syndrome,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100003,Moderate,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,24705357,,000104.pa48.v1.73.hgnc10447.m1.p1,2020-10-08,2016.0
GENCC_000104-HGNC_17271-OMIM_618624-HP_0000006-GENCC_100002,HGNC:17271,RRAS2,MONDO:0032839,noonan syndrome 12,OMIM:618624,Noonan syndrome 12,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:17271,RRAS2,OMIM:618624,"Noonan syndrome 12, 618624",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,31130282,,000104.pa48.v1.73.hgnc17271.m1.p1,2020-10-08,2019.0
GENCC_000104-HGNC_17271-OMIM_618624-HP_0000006-GENCC_100002,HGNC:17271,RRAS2,MONDO:0032839,noonan syndrome 12,OMIM:618624,Noonan syndrome 12,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:17271,RRAS2,OMIM:618624,"Noonan syndrome 12, 618624",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,31130285,,000104.pa48.v1.73.hgnc17271.m1.p1,2020-10-08,2019.0
GENCC_000104-HGNC_15454-OMIM_607721-HP_0000006-GENCC_100002,HGNC:15454,SHOC2,MONDO:0054637,Noonan syndrome-like disorder with loose anagen hair 1,OMIM:607721,Noonan syndrome-like with loose anagen hair 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:15454,SHOC2,OMIM:607721,"Noonan syndrome-like with loose anagen hair 1, 607721",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,19684605,,000104.pa48.v1.73.hgnc15454.m1.p1,2020-10-08,2009.0
GENCC_000104-HGNC_15454-OMIM_607721-HP_0000006-GENCC_100002,HGNC:15454,SHOC2,MONDO:0054637,Noonan syndrome-like disorder with loose anagen hair 1,OMIM:607721,Noonan syndrome-like with loose anagen hair 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:15454,SHOC2,OMIM:607721,"Noonan syndrome-like with loose anagen hair 1, 607721",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,22528146,,000104.pa48.v1.73.hgnc15454.m1.p1,2020-10-08,2012.0
GENCC_000104-HGNC_15454-OMIM_607721-HP_0000006-GENCC_100002,HGNC:15454,SHOC2,MONDO:0054637,Noonan syndrome-like disorder with loose anagen hair 1,OMIM:607721,Noonan syndrome-like with loose anagen hair 1,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:15454,SHOC2,OMIM:607721,"Noonan syndrome-like with loose anagen hair 1, 607721",HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,23918763,,000104.pa48.v1.73.hgnc15454.m1.p1,2020-10-08,2014.0
GENCC_000104-HGNC_11187-OMIM_610733-HP_0000006-GENCC_100002,HGNC:11187,SOS1,MONDO:0012547,Noonan syndrome 4,OMIM:610733,Noonan syndrome 4,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11187,SOS1,OMIM:610733,Noonan syndrome 4 610733,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,19438935,,000104.pa48.v1.73.hgnc11187.m1.p1,2020-10-08,2009.0
GENCC_000104-HGNC_11187-OMIM_610733-HP_0000006-GENCC_100002,HGNC:11187,SOS1,MONDO:0012547,Noonan syndrome 4,OMIM:610733,Noonan syndrome 4,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11187,SOS1,OMIM:610733,Noonan syndrome 4 610733,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17143285,,000104.pa48.v1.73.hgnc11187.m1.p1,2020-10-08,2006.0
GENCC_000104-HGNC_11187-OMIM_610733-HP_0000006-GENCC_100002,HGNC:11187,SOS1,MONDO:0012547,Noonan syndrome 4,OMIM:610733,Noonan syndrome 4,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11187,SOS1,OMIM:610733,Noonan syndrome 4 610733,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17143282,,000104.pa48.v1.73.hgnc11187.m1.p1,2020-10-08,2006.0
GENCC_000104-HGNC_11187-OMIM_610733-HP_0000006-GENCC_100002,HGNC:11187,SOS1,MONDO:0012547,Noonan syndrome 4,OMIM:610733,Noonan syndrome 4,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11187,SOS1,OMIM:610733,Noonan syndrome 4 610733,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17586837,,000104.pa48.v1.73.hgnc11187.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_11188-OMIM_616559-HP_0000006-GENCC_100002,HGNC:11188,SOS2,MONDO:0014691,Noonan syndrome 9,OMIM:616559,Noonan syndrome 9,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11188,SOS2,OMIM:616559,Noonan syndrome 9 616559,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,25795793,,000104.pa48.v1.73.hgnc11188.m1.p1,2020-10-08,2016.0
GENCC_000104-HGNC_11188-OMIM_616559-HP_0000006-GENCC_100002,HGNC:11188,SOS2,MONDO:0014691,Noonan syndrome 9,OMIM:616559,Noonan syndrome 9,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:11188,SOS2,OMIM:616559,Noonan syndrome 9 616559,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,26173643,,000104.pa48.v1.73.hgnc11188.m1.p1,2020-10-08,2016.0
GENCC_000104-HGNC_20249-OMIM_611431-HP_0000006-GENCC_100002,HGNC:20249,SPRED1,MONDO:0012669,Legius syndrome,OMIM:611431,Legius syndrome,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:20249,SPRED1,OMIM:611431,Legius syndrome 611431,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,17704776,,000104.pa48.v1.73.hgnc20249.m1.p1,2020-10-08,2007.0
GENCC_000104-HGNC_20249-OMIM_611431-HP_0000006-GENCC_100002,HGNC:20249,SPRED1,MONDO:0012669,Legius syndrome,OMIM:611431,Legius syndrome,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:20249,SPRED1,OMIM:611431,Legius syndrome 611431,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,19366998,,000104.pa48.v1.73.hgnc20249.m1.p1,2020-10-08,2009.0
GENCC_000104-HGNC_20249-OMIM_611431-HP_0000006-GENCC_100002,HGNC:20249,SPRED1,MONDO:0012669,Legius syndrome,OMIM:611431,Legius syndrome,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:20249,SPRED1,OMIM:611431,Legius syndrome 611431,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,19443465,,000104.pa48.v1.73.hgnc20249.m1.p1,2020-10-08,2009.0
GENCC_000104-HGNC_20249-OMIM_611431-HP_0000006-GENCC_100002,HGNC:20249,SPRED1,MONDO:0012669,Legius syndrome,OMIM:611431,Legius syndrome,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000104,Genomics England PanelApp,HGNC:20249,SPRED1,OMIM:611431,Legius syndrome 611431,HP:0000006,Autosomal dominant inheritance,GENCC:000104,Genomics England PanelApp,GENCC:100002,Strong,2020-10-07 20:04:16,https://panelapp.genomicsengland.co.uk/panels/48/,,21649642,,000104.pa48.v1.73.hgnc20249.m1.p1,2020-10-08,2011.0
